ShowId,artist,title,album
81,"Steve Miller Band","Junior Saw It Happen","Children Of The Future"
81,Steppenwolf,"Sookie Sookie","All Time Greatest Hits"
81,"Jeff Beck","Cause We've Ended As Lovers","Blow By Blow"
82,"Little Richard","Hey Hey Hey Hey","The Esstential Little Richard"
82,Spirit,"Uncle Jack",Spirit
82,Mountain,"Mississippi Queen","The Best of Mountain"
82,Beatles,"Eleanor Rigby (strings only)","Anthology 2"
82,"Aretha Franklin","Eleanor Rigby","The Very Best of Aretha Franklin, The 60's"
82,Who,Sparks,"Live At Leeds (Deluxe Edition)"
82,"J.D. Souther","Faithless Love","Border Town: The Very Best of J.D. Souther"
82,"Delaney & Bonnie","Comin' Home","The Best of Delaney & Bonnie"
82,"Fleetwood Mac","Tell Me All The Things You Do","Kiln House"
82,"Mose Allison","Seventh Son","The Best of Mose Allison"
82,"Rolling Stones","Grown Up Wrong","12 X 5"
82,"Jimmy McGriff","I've Got A Woman (Parts 1 & 2)","Greatest Hits"
82,"Etta James","At Last","Love Songs"
82,Band,"This Wheel's On Fire","Music From Big Pink"
82,"Arthur ""Big Boy"" Crudup","My Baby Left Me","Gonna Be Some Changes 1946-54"
82,"Little Walter","It Ain't Right","His Best"
82,"Beach Boys","You Need a Mess of Help To Stand Alone","Carl & The Passions “So Tough” / Holland"
82,Rascals,"Too Many Fish in The Sea","Anthology 1965-1972"
82,Animals,"Talkin' Bout You","The Singles +"
83,Manatees,"Dale's Dick","Swamp Thang!"
83,"Steve Miller Band","Children Of The Future","Children Of The Future"
83,Who,"I Can See For Miles","The Who Sell Out"
83,"Paul Butterfield Blues Band","Nut Popper #1","An Anthology: The Elektra Years"
83,"Rolling Stones","Don't Lie To Me",Metamorphosis
83,"King Curtis","Soul Serenade","The Best of King Curtis"
83,"Roy Montrell","(Every Time I Hear That) Mellow Saxophone","The Specialty Story"
83,Love,"A House Is Not A Motel","Forever Changes"
83,"David Bowie",Sorrow,"Pin Ups"
83,"John Mayall & The Bluesbreakers",Greeny,"A Hard Road (Expanded Edition)"
83,"Bob Dylan","Don't Think Twice, It's All Right","The Freewheelin' Bob Dylan"
83,Band,"Stage Fright","Greatest Hits"
83,"Slim Harpo","I Got Love If You Want It","The Excello Singles Anthology"
83,Yardbirds,"Lost Woman",Ultimate!
83,"T-Bone Walker","Shufflin' The Blues","T-Bone Blues"
83,"Jimi Hendrix","In From The Storm","First Rays of The New Rising Sun"
83,"Sly & The Family Stone","Family Affair","The Essential Sly & The Family Stone"
83,"David Lindley","Mercury Blues","El Rayo-X"
83,Mudcrutch,"High School Confidential","Extended Play Live"
84,"Rolling Stones","Out Of Time",Metamorphosis
84,Rockpile,"You Ain't Nothin' But Fine","Seconds Of Pleasure"
84,"Chuck Berry","Dear Dad",Gold
84,"High Numbers","I'm The Face","Odds & Sods"
84,"Joe Strummer & The Mescaleros","Johnny Appleseed","Global A Go-Go"
84,Love,"7 & 7 Is","The Best of Love"
84,"Music Machine","Talk Talk","Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
84,"J.J. Cale","Thirteen Days","Anyway The Wind Blows - The Anthology"
84,"James Brown","Ain't It Funky Now","40th Anniversary Collection"
84,Kinks,"Who'll Be The Next In Line","Picture Book (Box Set)"
84,Free,"Mr. Big","Fire And Water"
84,Beatles,"And Your Bird Can Sing","Anthology 2"
84,"Left Banke",Desiree,"There's Gonna Be A Storm: The Complete Recordings 1966-1969"
84,MC5,"Gotta Keep Movin'","High Time"
84,"Lonnie Mack",Wham!,"Memphis Wham!"
84,"Mose Allison","I Don't Worry About A Thing","The Best of Mose Allison"
84,"Arthur Gunter","Baby Let's Play House","Baby Let's Play House: The Best of Arthur Gunter"
84,"Bobby Fuller Four","Love's Made A Fool Of You","The Best of The Bobby Fuller Four"
84,"Lovin' Spoonful","Didn't Want To Have To Do It","Greatest Hits"
84,Faces,"Around The Plynth","First Step"
85,Kinks,"Where Have All The Good Times Gone","Picture Book (Box Set)"
85,"Koko Taylor","Wang Dang Doodle","Willie Dixon, The Chess Box, Vol. 2"
85,"Muddy Waters","I Just Want To Make Love To You","The Anthology 1947-1972"
85,"Little Feat",Willin',"Sailin' Shoes"
85,"Elvis Presley","Working On The Building","His Hand In Mine"
85,"Fats Domino","Be My Guest","The Fats Domino Jukebox"
85,Them,"Baby Please Don't Go","Them Featuring Van Morrison"
85,"We The People","Declaration Of Independence","Too Much Noise"
85,Who,"I'm A Boy","The Ultimate Collection"
85,"Peter Green / Fleetwood Mac","World In Harmony","Jumping At Shadows: The Blues Years"
85,"Sonny Boy Williamson","Help Me","The Chess Blues-Rock Songbook"
85,Byrds,Why,"Younger Than Yesterday"
85,"Emitt Rhodes","Long Time No See","Daisy-Fresh from Hawthorne, California (The Best of The Dunhill years)"
85,"Rod Stewart","Street Fighting Man","Reason To Believe: The Complete Mercury Studio Recordings"
85,"Rolling Stones","Sittin' On A Fence",Flowers
85,Searchers,"Take Me For What I'm Worth","The Very Best of The Searchers"
85,"Moby Grape",Omaha,"Moby Grape"
85,Midnighters,"Annie Had A Baby","The Very Best of The Royals and The Midnighters"
85,"Mighty Sam",Lovebones,"Atlantic Unearthed: Soul Brothers"
85,"Bobby Charles","See You Later, Alligator","The Chess Blues-Rock Songbook"
86,MC5,"Over And Over","High Time"
86,Easybeats,"Good Times","The Definitive Anthology"
86,"Everly Brothers","Gone, Gone, Gone","Walk Right Back: The Everly Brothers on Warner Bros. 1960-1969"
86,"Guess Who","It's My Pride",Anthology
86,Beatles,"The Word","The Capitol Albums Vol. 2"
86,"Delaney & Bonnie","Soul Shake","The Best of Delaney & Bonnie"
86,"Paul Butterfield Blues Band","Lovin' Cup","An Anthology: The Elektra Years"
86,Yardbirds,"The Nazz Are Blue",Ultimate!
86,Zombies,"If It Don't Work Out","Absolutely The Best"
86,Who,"My Generation (live)","Monterey International Pop Festival"
86,"Jimi Hendrix Experience","Killing Floor (live)","Live At Monterey"
86,"J.J. Cale",Durango,"Anyway The Wind Blows - The Anthology"
86,"Peter Green / Fleetwood Mac","Man of The World","Jumping At Shadows: The Blues Years"
86,Madness,"One Step Beyond","One Step Beyond"
86,"Big Joe Turner","Flip Flop and Fly",Loud
86,Byrds,"Time Between","Younger Than Yesterday"
86,"George Harrison","Behind That Locked Door","All Things Must Pass"
86,"Spencer Davis Group",Trampoline,"Gimme Some Lovin'"
86,"Rolling Stones","I Don't Know Why",Metamorphosis
87,"Jerry Lee Lewis","Rock And Roll","Last Man Standing"
87,"Gene Vincent & The Blue Caps","Jump Back Honey, Jump Back","The Screaming End: The Best of Gene Vincent & His Blue Caps"
87,"Small Faces","Lazy Sunday","Ultimate Collection"
87,Move,"Do Ya","Message From The Country"
87,"Crabby Appleton","Go Back","Crabby Appleton"
87,"Freddie King","Hide Away","Ultimate Collection"
87,"Arthur ""Big Boy"" Crudup","So Glad You're Mine","That's All Right Mama"
87,"Clyde McPhatter","Lover Please","The Essential Collection"
87,"Little Richard","Keep A Knockin'","The Essential"
87,"Dave Clark Five","Try Too Hard","The Hits"
87,"Emitt Rhodes","Love Will Stone You","Daisy-Fresh from Hawthorne, California (The Best of The Dunhill years)"
87,Mountain,"Never In My Life","The Best of Mountain"
87,Who,"The Kids Are Alright","My Generation (Deluxe Edition)"
87,"Dusty Springfield","Just A Little Lovin'","Dusty In Memphis (Deluxe Edition)"
87,"Ray Charles / Van Morrison","Crazy Love","Genius Loves Company"
87,Traffic,"Something's Got a Hold of My Toe","Last Exit"
87,"We The People","You Burn Me Up And Down","Too Much Noise"
87,"Allman Joys",Spoonful,"Dreams (Box Set)"
87,"T-Bone Walker","Mean Old World","T-Bone Blues"
87,MC5,"Baby Won't Ya","High Time"
88,"Elvis Presley","Girl Next Door Went A' Walking","Elvis Is Back!"
88,"Wilson Pickett","Mustang Sally","The Wicked Pickett"
88,"Little Richard","Directly From My Heart","The Essential"
88,"Small Faces","All Or Norhting","Ultimate Collection"
88,"Smiley Lewis","I Hear You Knocking","The Best of Smiley Lewis"
88,"Sonny Burgess","Red Headed Woman","The Arkansas Wild Man"
88,NRBQ,"Me And The Boys","Uncommon Denominators"
88,"Moby Grape",8:05,"Moby Grape"
88,"Manfred Mann","Without You","Down The Road Apiece: Their EMI Recordings 1963-1966"
88,Kinks,"Top Of The Pops","Lola Versus Powerman and The Moneygoround, Part 1"
88,Knickerbockers,Lies,"Nuggets: Original Artyfacts From The First Psychedelic Era 1965-1968"
88,"Chuck Berry","Brown Eyed Handsome Man",Gold
88,"Blind Faith","Can't Find My Way Home (electric version)","Blind Faith (Deluxe Edition)"
88,"Beach Boys","Little Bird","Friends / 20 / 20"
88,Beatles,Wait,"Rubber Soul"
88,"Rolling Stones","Doncha Bother Me",Aftermath
88,"Muddy Waters","Long Distance Call","The Anthology: 1947-1972"
88,"Pete Townshend / Ronnie Lane","My Baby Gives It Away","Rough Mix"
88,"Ray Charles","Mess Around","Hallelujah I Love Her So"
88,Cream,"Cat's Squirrel","Fresh Cream"
89,"Rolling Stones","Casino Boogie","Exile On Main St. (Deluxe Edition)"
89,"Solomon Burke","Cry To Me","The Very Best of Solomon Burke"
89,Spirit,"The Great Canyon Fire in General",Spirit
89,Band,"The Shape I'm In","Stage Fright"
89,Cowboy,"Livin' In The Country","Best of Cowboy: A Different Time"
89,"Bob Dylan","Stuck Inside of Mobile With The Memphis Blues Again","Blonde On Blonde"
89,"PJ Harvey","Down By The Water","To Bring You My Love"
89,"Jimi Hendrix",Drifting,"First Rays of The New Rising Sun"
89,"Mose Allison","It Didn't Turn Out That Way","The Best of Mose Allison"
89,Ventures,"The Ventures' Twist Party, Vol. 2-Radio Spot","Walk-Don't Run: The Best of The Ventures"
89,Ventures,"Walk-Don't Run","Walk-Don't Run: The Best of The Ventures"
89,"Beach Boys","Farmer's Daughter","Surfin' Safari / Surfin' USA"
89,"Dave Edmunds","Thread Your Needle","Tracks On Wax 4"
89,Kinks,"This Time Tomorrow","Lola Versus Powerman and The Moneygoround, Part 1"
89,"J.J. Cale",Lies,"Anyway The Wind Blows - The Anthology"
89,"Fleetwood Mac","Shake Your Moneymaker","The Best of Peter Green's Fleetwood Mac"
89,"John Lee Hooker","I'm In The Mood","The Best of John Lee Hooker"
89,"Jeff Beck","Shapes Of Things",Truth
89,"Johnny Cash","Cocaine Blues","Johnny Cash at Folsom Prison"
89,"Joe Strummer & The Mescaleros","Get Down Moses",Strretcore
89,"Stevie Wonder","I Believe (When I Fall in Love it Will Be Forever)","Talking Book"
90,"Jerry Lee Lewis","Good Golly Miss Molly","Live At The Star-Club Hamburg"
90,Kinks,"Milk Cow Blues","The Kink Kontroversy"
90,"John Mayall & The Bluesbreakers","Double Crossing Time","Bluesbreakers with Eric Clapton"
90,Free,"I'll Be Creepin","The Best of Free"
90,"John D. Loudermilk","Tobacco Road","Sittin' In The Balcony"
90,"Nashville Teens","Tobacco Road","Tobacco Road"
90,"Mose Allison","Young Man's Blues","Mose Allison Sings"
90,Who,"Young Man Blues","Live At Leeds (Deluxe Edition)"
90,"Daddy Cool","Come Back Again","Eagle Rock"
90,Beatles,"She Came In Through The Bathroom Window","Anthology 3"
90,"Emitt Rhodes","Really Wanted You","Daisy-Fresh from Hawthorne, California (The Best of The Dunhill years)"
90,"Buffalo Springfield","Special Care","Last Time Around"
90,"Chuck Willis","Sugar Sugar","I Remember Chuck Willis / The King Of The Stroll"
90,"Sandy Nelson","Let There Be Drums","Let There Be Drums / Drums Are My Beat"
90,Yardbirds,"You're a Better Man Than I",Ultimate!
90,"Little Walter","Walkin' On","The Essential Little Walter"
90,"Peter Tosh","Johnny B. Goode","The Best of Peter Tosh 1978-1987"
90,"Beach Boys","Lonely Sea","Surfin' Safari / Surfin' USA"
90,"Rolling Stones","Loving Cup","Exile On Main St. (Deluxe Edition)"
91,"Big Joe Turner","Honey Hush","The Very Best of Big Joe Turner"
91,"Daddy Cool","Eagle Rock","Eagle Rock"
91,Rockpile,"Wrong Again (Let's Face It)","Seconds Of Pleasure"
91,"Gene Vincent & The Blue Caps","Hold Me, Hug Me, Rock Me","The Screaming End: The Best of Gene Vincent and The Blue Caps"
91,Byrds,"Lover of The Bayou (live)","(Untitled) / (Unissued)"
91,Seeds,"Can't Seem To Make You Mine","The Seeds"
91,"T-Bone Walker","Alimony Blues","The Complete Imperial Recordings, 1950-1954"
91,"Willie Mitchell","That Driving Beat","The In Crowd; The Ultimate Mod Collection from The Original Style Movement 1958-1967"
91,Who,Tattoo,"The Who Sell Out"
91,"Buffalo Springfield","Rock & Roll Woman","Buffalo Springfield Again"
91,"Leonard Cohen","Tower of Song","More Best of Leonard Cohen"
91,Shadows,"The Frightened City","Shadows Are Go!"
91,"Muddy Waters","I'm Ready","The Anthology 1947-1972"
91,Coasters,"Shoppin' For Clothes","The Very Best of The Coasters"
91,"Johny Mayall and The Bluesbreakers","The Super-Natural","A Hard Road (Expanded Edition)"
91,"Roy Orbison","Blue Angel","The All-Time Greatest Hits Of"
91,"Guess Who","Hang On To Your Life","The Best of The Guess Who"
91,Beatles,"She Said She Said",Revolver
91,"Bo Diddley","Pretty Thing","His Best"
91,"Rolling Stones","Ruby Tuesday (instrumental)","not released"
92,Beatles,"Think For Yourself","Rubber Soul"
92,"Billy J. Kramer","From A Window","The Very Best of Billy J. Kramer"
92,Who,"I'm A Man","My Generation (Deluxe Edition)"
92,"Rolling Stones","Paint It Black","not released"
92,"Jools Holland and His Rhythm & Blues Orchestra with Jeff Beck","Drown In My Own Tears","More Friends"
92,"Jørgen Ingmann & His Guitar",Apache,"Rock Instrumental, Classics Volume 2: The Sixties"
92,"Chuck Berry","Liverpool Drive","St. Louis To Liverpool"
92,"Jimi Hendrix Experience","Come On (Part 1)","Electric Ladyland"
92,"Barbara Lynn","You'll Lose A Good Thing","Sweet Jimmie Sings The Blues"
92,"J.J. Cale","Down To Memphis","Roll On"
92,"Joe Ely","Live @ Antone's","Me And Billy The Kid"
92,"Bob Dylan","4th Time Around","Blonde On Blonde"
92,"Big Mama Thornton","Hound Dog","Hound Dog: The Peacock Recordings"
92,"Tommy Tucker","Hi-Heel Sneakers","The In Crowd: The Ultimate Mod Collection From The Original Style Movement 1958-1967"
92,Animals,"I'm Crying",Retrospective
92,"Albert King","Crosscut Saw","The Very Best of Albert King"
92,Shangri-Las,"Give Him A Great Big Kiss","The Best of The Shangri-Las"
92,"Ann Peebles","I'm Gonna Tear Your Playhouse Down","The Best of Ann Peebles: The Hi Records Years"
92,"Everly Brothers",Lucille,"Walk Right Back: The Everly Brothers on Warner Bros 1960 to 1969"
92,"Rick Danko with Ringo Starr & His All Starr Band","Raining In My Heart","The Anthology... So Far"
92,"Leon Russell & Marc Benno","Tryin' To Stay 'Live","Asylum Choir II"
93,Monkees,"Mary, Mary","Best of The Monkees"
93,"J.J. Cale","Oh Mary","Roll On"
93,"Slim Harpo","Tip On In (Part 1)","Tip On In"
93,"Son Volt",Drown,"A Retrospective: 1995-2000"
93,Wilco,"Outtasite (Outta Mind)","Being There"
93,"Rolling Stones","2000 Man","Their Satanic Majesties Request"
93,"Floyd Newman","Frog Stomp","Stax / Volt The Complete Singles Vol 3: 1963-1964"
93,"Muddy Waters","Forty Days and Forty Nights","The Anthology: 1947-1972"
93,"Jimmy Reed","Take Out Some Insurance","Jimmy Reed At Carnegie Hall"
93,"Small Faces","Itchycoo Park","Ultimate Collection"
93,Supremes,"Nathan Jones","Hitsville USA - The Motown Singles Collection 1959-1971"
93,Byrds,"I See You","Fifth Dimension"
93,"Allman Joys","Crossroads (demo)","Dreams (Box Set)"
93,Nightcrawlers,"The Little Black Egg","The Little Black Egg"
93,Cowboy,"A Patch And A Painkiller","A Different Time: The Best of Cowboy"
93,Mudcrutch,"Crystal River (Live)","Extended Play Live"
94,"Brook Benton & Dinah Washington","Baby (You've Got What It Takes)","The Best of Brook Benton"
94,"Sonny Boy Williamson","Bring It On Home","His Best"
94,"Elmore James","Hawaiian Boogie","The Sky Is Crying: The History of Elmore James"
94,Animals,Dimples,"The Singles +"
94,Love,"Alone Again Or","Forever Changes"
94,"Son Volt",Windfall,"A Retrospective: 1995-2000"
94,"Buffalo Springfield","Kind Woman","Last Time Around"
94,"Bob Dylan","Neighborhood Bully",Infidels
94,Band,"King Harvest (Has Surely Come)","Greatest Hits"
94,Kinks,"Get Back In Line","Lola Versus Powerman and The Moneygoround, Part 1"
94,Contours,"Do You Love Me","The Best of The Contours"
94,"Marvin Gaye & Tami Terrell","Good Lovin' Ain't Easy To Come By","The Ultimate Collection"
94,"Rolling Stones","It's Not Easy",Aftermath
94,"Eddie Cochran","Somethin' Else","The Best of Eddie Cochran"
94,"Etta James","Don't Cry Baby","The Definitive Collection"
94,"John Mayall & The Bluesbreakers","The Stumble","A Hard Road (Expanded Edition)"
94,"Manfred Mann","You're For Me","Down The Road Apiece: Their EMI Recordings 1963-1966"
94,"Quicksilver Messenger Service","Gold And Silver","Quicksilver Messenger Service"
95,"Rolling Stones","She Said Yeah","December's Children (and everybody's)"
95,"Dusty Springfield","I Only Want To Be With You","The Best of Dusty Springfield"
95,"Lonesome Sundown","Don't Go","I'm A Mojo Man"
95,"Howlin' Wolf",Evil,"His Best"
95,"Allman Brothers Band","Hoochie Coochie Man","Live at The Atlanta International Pop Festival; July 3 & 5, 1970"
95,"Little Walter","Off The Wall","His Best"
95,"Led Zeppelin","Communication Breakdown","BBC Sessions"
95,Beatles,Money,"The Beatles' Second Album"
95,"Little Willie John",Fever,"All 15 of His Chart Hits: 1953-1962"
95,Merry-Go-Round,Live,"Listen, Listen: The Definitive Collection"
95,Kinks,"Stop Your Sobbin'",Kinks
95,Pretenders,"Message Of Love","Pretenders II"
95,Who,"It's Not True","My Generation (Deluxe Edition)"
95,"Paul Revere & The Raiders",Hungry,"Greatest Hits"
95,Animals,"It's My Life",Retrospective
95,"Spencer Davis Group","Keep On Running","Gimme Some Lovin'"
95,"John Lee Hooker","Boogie Chillen'","The Very Best of John Lee Hooker"
95,"Ernie K-Doe","A Certain Girl","Absolutely The Best"
95,"Lee Dorsey",Do-Re-Mi,"The Definitive Collection"
95,"Elvis Presley","Milkcow Blues Boogie","Elvis At Sun"
96,"Chuck Berry",Maybellene,Gold
96,Marvelettes,"The Hunter Gets Captured By The Game","The Best of The Marvelettes"
96,"Fleetwood Mac","Like Crying","Then Play On"
96,"Sonny Boy Williamson","Sad To Be Alone","His Best"
96,"Rolling Stones","Soul Survivor","Exile On Main St. (Deluxe Edition)"
96,"Ann Peebles","(I Feel Like) Breaking Up , Somebody's Home","The Best of Ann Peebles: The Hi Records Years"
96,"Booker T. & The MG's","Soul Dressing","Stax / Volt The Complete Singles Vol. 3: 1963-1964"
96,"Marc Bolan & T. Rex","I Love To Boogie","20th Century Boy: The Ultimate Collection"
96,"Mose Allison","I'm Not Talking","The Word From Mose Allison"
96,Yardbirds,"I'm Not Talking",Ultimate!
96,"Chuck Willis","What'cha Gonna Do (When Your Baby Leaves You)","The King Of The Stroll"
96,"Ray Charles","(Night Time Is) The Right Time","The Best of Ray Charles: The Atlantic Years"
